ID,faithfulness,informativeness_step,informativeness_chain,faithfulness_ww,repetition_word,repetition_step,discourse_representation,coherence_step_vs_step,perplexity_step,perplexity_chain,perplexity_step_max,grammar_step,grammar_step_max
0,0.9593382477760316,0.8934018015861511,0.9145779460668564,0.9501253822895612,1.0,1.0,0.9903171267360448,0.9993674919824116,0.0144636262360046,0.0144636262360046,0.0144636262360046,0.9914602041244508,0.9914602041244508
1,0.90938001871109,0.8604584534962971,0.8842707723379135,0.960631917054916,1.0,1.0,0.0337752103805542,0.9993022637791,0.0012112503288529,0.0012112503288529,0.0012112503288529,0.3375909626483917,0.3375909626483917
2,0.8173141777515411,0.8070697724819184,0.8557271957397461,0.950764451696602,1.0,1.0,0.619065910577774,0.9949584947898984,0.0318661303912234,0.0318661303912234,0.0318661303912234,0.9798403382301332,0.9798403382301332
3,0.8909982343514761,0.8825089860530126,0.8934044241905212,0.958496738022024,0.0548274658228221,0.0340826213359832,0.8235897719860077,0.9967792057432234,0.0051077187774904,0.0161419745773375,0.0026140635670295,0.8290170232454935,0.6553379893302917
4,0.9100486487150192,0.8865225662787755,0.9239848256111144,0.9551630781165192,0.0549649760640901,0.0574523210525512,0.0007502436637878,0.998786803917028,0.0108394151189196,0.0154908723275768,0.0087284368876686,0.8304973840713501,0.6720986366271973
5,0.9109647125005722,0.9376318529248238,0.9866624772548676,0.9543681511034569,0.0585223337014516,0.0584233701229095,0.0342409610748291,0.0033820271492004,0.0045202844428248,0.0203373080935711,0.00061212919199,0.8177052736282349,0.6832459568977356
6,0.8639426231384277,0.8529258728027344,0.9163603484630584,0.9001796768566828,1.0,1.0,0.0438159108161926,0.9980171457864344,3.043308666907315e-08,3.043308666907315e-08,3.043308666907315e-08,0.9863479137420654,0.9863479137420654
7,0.8824586570262909,0.8678611993789673,0.9205123037099838,0.9486584156228784,0.0606528529897332,0.0656230449676513,0.3996106386184692,0.9995150452305096,0.0530794034320026,0.0799789219159275,0.0491683080604048,0.9879453480243684,0.9818727374076844
8,0.8973428706328074,0.8912873402947471,0.959097295999527,0.958167521392598,0.0471675619482994,0.0430269837379455,0.0490026473999023,0.994734446052462,0.012198345071059,0.0361295000750905,0.0037617340222087,0.9638298948605856,0.9274998307228088
9,0.8519847512245178,0.8565103438165452,0.971639484167099,0.949710024822326,0.0636983331172696,0.062462568283081,0.011465847492218,0.3511027693748474,0.0050993263812989,0.019148203512967,0.0020731192457246,0.9502219438552856,0.8792458772659302
10,0.9184826016426086,0.8951711931398937,0.9130253940820694,0.9551557541629414,0.0561200485509985,0.0467861592769622,0.8149305731058121,0.9896835144609212,0.0222143720320723,0.0478462745905447,0.0143041818119163,0.8822600046793619,0.6912652850151062
11,0.8490808059771856,0.8652149484980673,0.9579074680805206,0.960000341273334,0.0730042248964309,0.0823945999145507,0.8391076624393463,0.9940246227197348,0.0081557044666829,0.0304938479618162,0.0015788600354886,0.980490267276764,0.9698058366775512
12,0.9024440497159958,0.9008709356188774,0.9798423051834106,0.9563347900786052,0.0544788161149392,0.03509421646595,0.1187373995780944,0.9825926925987004,0.0052684819242086,0.0275821245435412,0.0018385903362436,0.8447831720113754,0.4137674868106842
13,0.8706015795469284,0.8580910265445709,0.976214438676834,0.957464404080225,0.0526980683207511,0.0351828634738922,0.6192375123500824,0.9980780645273626,0.0091412121617636,0.0208084775625976,0.0045655145615881,0.97356915473938,0.9581669569015504
14,0.8887607852617899,0.8912335659066836,0.9450956583023072,0.96101377857849,0.0514885993564829,0.0594581961631774,0.985716475173831,0.9957344643771648,0.0097374052391695,0.0397852555185475,0.0036456777549423,0.9818026026089988,0.9655317068099976
15,0.8200502693653107,0.7647153803457816,0.8540031537413597,0.9463964598238256,1.0,1.0,0.991829078644514,0.9994262885302304,0.0048340145825532,0.0048340145825532,0.0048340145825532,0.6147899031639099,0.6147899031639099
16,0.9322383552789688,0.9161740839481354,0.9530218243598938,0.967309595413611,0.0537953662111404,0.0608651489019393,0.997087128693238,0.9973685864824802,0.0130504880850643,0.0236324537282493,0.0108859141379481,0.8912032246589661,0.889916181564331
17,0.967294692993164,0.9213169791868756,0.9655224680900574,0.9780670936072604,1.0,1.0,0.9936288096942008,0.995249348692596,0.0163284199055989,0.0163284199055989,0.0163284199055989,0.893485963344574,0.893485963344574
18,0.87197645008564,0.8558896139264107,0.9462667107582092,0.9689806092869152,0.0712448008358478,0.0965858846902847,0.997418254148215,0.998817492974922,0.0101932357554104,0.0242840895719472,0.0034371934619904,0.9920763969421388,0.9881671071052552
19,0.9256965517997742,0.8954000264406204,0.936959519982338,0.9480855313001896,0.0622332235798239,0.0371319204568862,0.9753257147967817,0.9978653152938932,0.019495002315339,0.0360882714385627,0.0160431092314939,0.9893809258937836,0.9892672300338744
20,0.8701878289381663,0.8855103266735871,0.9725216031074524,0.9533399129691332,0.0472633904880948,0.0499297976493835,0.9025211185216904,0.0944113731384277,0.0033254082790434,0.0103941502416449,0.0024013116055382,0.9744622310002644,0.958268404006958
21,0.9071439281105996,0.9077606579022748,0.98837049305439,0.9733091198972292,0.054150616421419,0.0366151332855224,0.0036374926567077,0.019550621509552,0.0102586573545661,0.0413420089111596,0.0065266511678819,0.977341130375862,0.952401638031006
22,0.9074398875236512,0.8841801349605833,0.9342769533395768,0.9585053930848332,0.0598516342314806,0.0977770388126373,0.0031080842018127,0.998663812642917,0.0141664102246115,0.0215530265955809,0.0084788519179996,0.9394616782665252,0.8970003128051758
23,0.917210966348648,0.8888564301388604,0.9791030287742616,0.9634169430605004,0.0696494754622963,0.0873584598302841,0.0068932175636291,0.9971903923433274,0.0152307025163982,0.0261877960400054,0.0087106664299761,0.9874533414840698,0.9869542717933656
24,0.8681280970573425,0.8636915961901347,0.9460176825523376,0.9414656067857092,0.0511381745338439,0.0741395950317382,0.0123835206031799,0.012603223323822,0.0102109185882752,0.0273251191881635,0.006057768135272,0.8891180872917175,0.5054407119750977
25,0.8887694776058197,0.891379633120128,0.9871780276298524,0.9612015945012452,0.0506038546562195,0.0448081493377685,0.9924842044711112,0.0079548358917236,0.0244714388158899,0.048156405613597,0.0230677492639358,0.8226085156202316,0.378981351852417
26,0.8681889871756235,0.8761623760064443,0.9458002746105194,0.9580463123757664,0.0546555117420528,0.0804225951433181,0.9836225993931292,0.981186868622899,0.0136030627558986,0.0315799950106218,0.0082211127393913,0.9058387676874796,0.742129385471344
27,0.8361813202500343,0.8428838066756725,0.8860016316175461,0.9497348880395292,0.0549464712017461,0.0650689750909805,0.0189268589019775,0.1000169515609741,0.0091447441567814,0.0336046695116495,0.0047580014119764,0.8599575608968735,0.7638569474220276
28,0.8524773418903351,0.8364595941134861,0.8365568295121193,0.942103820036998,0.0654512412846088,0.052985280752182,0.0071033835411071,0.9431559443473816,0.0045000000842412,0.0278280289476834,0.0007395488113833,0.9380988876024882,0.8476129174232483
29,0.9169391989707948,0.8904433837160468,0.9310247451066972,0.9768550751300958,0.059360384941101,0.1667685657739639,0.00141441822052,0.992602891754359,0.0054624682975463,0.0137147383931766,0.0021309915959871,0.7465585470199585,0.5318093299865723
30,0.8433462530374527,0.8526281341910362,0.933134824037552,0.936358782982908,0.060064301888148,0.1165778934955596,0.9852142799645662,0.9990161219611764,0.0221635756691984,0.0442718022820275,0.0129990771674006,0.9946313798427582,0.994379460811615
31,0.8434402694304785,0.8541178757945697,0.949308842420578,0.9466493074328473,0.0483441352844238,0.0757240355014801,0.1818853020668029,0.9866005117073656,0.0064452388700359,0.0185568098514421,0.0024274890580766,0.9516043464342752,0.9188482761383056
32,0.8550176918506622,0.8369068459552877,0.9515328109264374,0.9460686733828316,0.0564110904932022,0.0554309040307998,0.0056598186492919,0.0020705461502075,0.0081732952219009,0.0295228389333726,0.0020435893671954,0.6221411569664875,0.0557765625417232
33,0.950947903096676,0.9013627753838112,0.972324162721634,0.9661436573318812,0.0560999466822698,0.0381250828504562,0.3040444254875183,0.6718213260173798,0.0112789274116803,0.0246518749859579,0.0061097967785685,0.955475777387619,0.915237545967102
34,0.8731860965490341,0.8510841876268387,0.9400279819965364,0.9520957760120692,0.0621433364493506,0.0238852053880691,0.8150860667228699,0.0016394257545471,0.0028203445652639,0.0084760141847564,0.0013083892818508,0.53596131503582,0.4108429253101349
35,0.8778227269649506,0.8669219385175144,0.96869657933712,0.9685513989345448,0.0537475943565368,0.1189637780189514,0.002215564250946,0.9914984479546548,0.0100280659196852,0.0196443362980649,0.0072004972410212,0.8035270273685455,0.7234762907028198
36,0.9102194905281068,0.8487253035418689,0.9401772022247314,0.9576588982675014,1.0,1.0,0.003674566745758,0.9995344182825648,0.003802428181095,0.003802428181095,0.003802428181095,0.8934011459350586,0.8934011459350586
37,0.8937599162260691,0.8803476939598719,0.9362676590681076,0.9603645935438682,0.0456782166774456,0.060070976614952,0.0206609368324279,0.1100977659225463,0.010855882042225,0.0335742698033507,0.0056913896676876,0.9868362347284952,0.9770286679267884
38,0.9202559292316436,0.9165969900786876,0.9824689328670502,0.9623642688212188,0.0416419351923054,0.0366589576005935,0.96908750385046,0.2357913255691528,0.015456604002454,0.0357747820137745,0.011226014133696,0.9628565311431884,0.9138754606246948
39,0.9049455285072326,0.8975269858653729,0.93877112865448,0.9585003280566514,0.0090393722057342,0.0597316771745681,0.0007374882698059,0.003377079963684,0.0007137420625993,0.0144120751271454,5.05160955208678e-06,0.7565419852733613,0.3596321046352386
