ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.879127025604248 0.8578856214880943 0.9375032484531403 0.8900969062455887 1.0             1.0             0.17945259809494019 0.9844229780137539 0.09851564308738776 0.09851564308738776 0.09851564308738776 0.9727036356925964 0.9727036356925964
1        0.8258118331432343 0.7818426620215178 0.9239519834518433 0.9207898254804049 1.0             1.0             0.6702971458435059 0.9973858341109008 0.00495100075438847 0.00495100075438847 0.00495100075438847 0.9779600501060486 0.9779600501060486
2        0.9443710446357727 0.9121586978435516 0.9721616506576538 0.9272766330209555 1.0             1.0             0.15256118774414062 0.9770746044814587 0.00804171456132798 0.00804171456132798 0.00804171456132798 0.7776877284049988 0.7776877284049988
3        0.939940869808197 0.9039730355143547 0.9690059721469879 0.9287495734277504 1.0             1.0             0.9592642486095428 0.9923358378000557 0.016035958121922787 0.016035958121922787 0.016035958121922787 0.9614038467407227 0.9614038467407227
4        0.8858824372291565 0.8656905516982079 0.973553478717804 0.935341003999124 1.0             1.0             0.9635593220591545 0.9856372736394405 0.01278434649180661 0.01278434649180661 0.01278434649180661 0.9034846425056458 0.9034846425056458
5        0.870348185300827 0.8515993617475033 0.9525434225797653 0.9288801827819723 1.0             1.0             0.006977736949920654 0.9873216999694705 0.049465728131006456 0.049465728131006456 0.049465728131006456 0.9713305830955505 0.9713305830955505
6        0.8632439523935318 0.8460323810577393 0.943265438079834 0.9471715234342168 0.05308065395201411 0.07453998923301697 0.025054335594177246 0.9784767609089613 0.01056934125898579 0.016943809620664822 0.00900326165071644 0.532678946852684 0.34841546416282654
7        0.9112629890441895 0.8792691975831985 0.95621757209301 0.9145506195514634 1.0             1.0             0.18879002332687378 0.9662510119378567 0.017411408689960814 0.017411408689960814 0.017411408689960814 0.866284966468811 0.866284966468811
8        0.8965941220521927 0.8897507652640343 0.9490712583065033 0.9443273110347882 0.0537335710092024 0.059903740882873535 0.09964042901992798 0.23637765645980835 0.01885164972134395 0.0379116005430182 0.01644210790655874 0.9789139330387115 0.9702211618423462
9        0.9474453330039978 0.9171819587548573 0.9770369976758957 0.9313395961342125 1.0             1.0             0.6649624109268188 0.9489455297589302 0.01640772539267251 0.01640772539267251 0.01640772539267251 0.974452555179596 0.974452555179596
10       0.8880462050437927 0.8443972282111645 0.9403500407934189 0.932281052809635 1.0             1.0             0.9339389279484749 0.9968630757648498 0.0025969804945654984 0.002596980494565499 0.002596980494565499 0.9469264149665833 0.9469264149665833
11       0.8811618089675903 0.8544046233097713 0.9330247342586517 0.9188301767359117 1.0             1.0             0.7023287713527679 0.997717377031222 0.0023905769260001947 0.0023905769260001947 0.0023905769260001947 0.9628283381462097 0.9628283381462097
12       0.9490579664707184 0.9123206933339436 0.9861245304346085 0.9404384887816997 1.0             1.0             0.7974142134189606 0.9934453782625496 0.04866588145609426 0.04866588145609426 0.04866588145609426 0.9064437747001648 0.9064437747001648
13       0.9008924961090088 0.8927917927503586 0.9659253507852554 0.9302629618809288 1.0             1.0             0.9413737058639526 0.9064430594444275 0.024145105696890927 0.024145105696890923 0.024145105696890923 0.7779665589332581 0.7779665589332581
14       0.9746588170528412 0.9474778473377228 0.9893200099468231 0.9343325166549459 1.0             1.0             0.9562466964125633 0.9973505635280162 0.011356918496231532 0.011356918496231532 0.011356918496231532 0.6904309988021851 0.6904309988021851
15       0.9474219977855682 0.8876655995845795 0.965424120426178 0.9474873809257237 1.0             1.0             0.36191076040267944 0.9917704807594419 0.009773050588883881 0.009773050588883883 0.009773050588883883 0.9813385009765625 0.9813385009765625
16       0.867793083190918 0.8657884374260902 0.9561643004417419 0.9121913154383919 1.0             1.0             0.9903465202078223 0.8860072270035744 0.06679054933083872 0.06679054933083872 0.06679054933083872 0.9179971814155579 0.9179971814155579
17       0.8673630356788635 0.8670730218291283 0.9562218934297562 0.919506101838983 1.0             1.0             0.8451888114213943 0.9824480284005404 0.04671261750386785 0.04671261750386785 0.04671261750386785 0.8193901181221008 0.8193901181221008
18       0.8574792742729187 0.8067912682890892 0.9191453158855438 0.9274390463085687 1.0             1.0             0.008405745029449463 0.9986699890578166 0.002036238629906885 0.002036238629906885 0.002036238629906885 0.857695996761322 0.857695996761322
19       0.9029891192913055 0.8757670849561692 0.9624828994274139 0.9322496399308062 1.0             1.0             0.9569246545433998 0.9529476091265678 0.010181086651281283 0.010181086651281285 0.010181086651281285 0.642933189868927 0.642933189868927
20       0.8452454209327698 0.8352495953440666 0.9372666478157043 0.9164657971338893 1.0             1.0             0.07254445552825928 0.9794281553477049 0.02892445256407868 0.02892445256407868 0.02892445256407868 0.9730163216590881 0.9730163216590881
21       0.8282904028892517 0.8162918587525685 0.9356476366519928 0.9141850440568176 1.0             1.0             0.9558699652552605 0.9825019687414169 0.011644277003330514 0.011644277003330514 0.011644277003330514 0.8486568331718445 0.8486568331718445
22       0.818716287612915 0.8066547885537148 0.9254124760627747 0.9260995356392686 1.0             1.0             0.9630251191556454 0.9965679040178657 0.0062227544236327795 0.0062227544236327795 0.0062227544236327795 0.9328487515449524 0.9328487515449524
23       0.8788144886493683 0.8476410359144211 0.9313077330589294 0.9346850622583308 1.0             1.0             0.20097428560256958 0.9975673754233867 0.003260314406834387 0.003260314406834387 0.003260314406834387 0.9370050430297852 0.9370050430297852
24       0.818938222196367 0.828361345662011 0.9305888712406158 0.924284104123173 -2.9802322387695312e-08 0.0             0.10893762111663818 0.0043236613273620605 0.00023141771706483707 0.019418009710877464 2.2759174455986058e-05 0.5995959697498215 0.08750598877668381
