ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.7790979444980621 0.7488556280732155 0.8420575857162476 0.8917727085484402 1.0             1.0             0.17945259809494019 0.9844229780137539 0.09851564308738776 0.09851564308738776 0.09851564308738776 0.9727036356925964 0.9727036356925964
1        0.713184043765068 0.6939335241913795 0.8816477507352829 0.9054190332850506 1.0             1.0             0.6702971458435059 0.9973858341109008 0.00495100075438847 0.00495100075438847 0.00495100075438847 0.9779600501060486 0.9779600501060486
2        0.7898137867450714 0.7744765281677246 0.9113778173923492 0.9068422500806523 1.0             1.0             0.15256118774414062 0.9770746044814587 0.00804171456132798 0.00804171456132798 0.00804171456132798 0.7776877284049988 0.7776877284049988
3        0.8952396512031555 0.8316038958728313 0.9479260742664337 0.9091279898120165 1.0             1.0             0.9592642486095428 0.9923358378000557 0.016035958121922787 0.016035958121922787 0.016035958121922787 0.9614038467407227 0.9614038467407227
4        0.8278987407684326 0.7970638796687126 0.9417659938335419 0.9116910807805658 1.0             1.0             0.9635593220591545 0.9856372736394405 0.01278434649180661 0.01278434649180661 0.01278434649180661 0.9034846425056458 0.9034846425056458
5        0.9086278676986694 0.8648758139461279 0.9595804214477539 0.9140004066569181 1.0             1.0             0.006977736949920654 0.9873216999694705 0.049465728131006456 0.049465728131006456 0.049465728131006456 0.9713305830955505 0.9713305830955505
6        0.8151344656944275 0.782313872128725 0.9052299112081528 0.9300708416849375 0.07285826373845339 0.09567369520664215 0.025054335594177246 0.9784767609089613 0.01056934125898579 0.016943809620664822 0.00900326165071644 0.532678946852684 0.34841546416282654
7        0.7847981750965118 0.7639250382781029 0.8905426859855652 0.8991917027687754 1.0             1.0             0.18879002332687378 0.9662510119378567 0.017411408689960814 0.017411408689960814 0.017411408689960814 0.866284966468811 0.866284966468811
8        0.8481394946575165 0.8116873003542423 0.9192886501550674 0.9325687145193418 0.08225329262869696 0.11456234753131866 0.09964042901992798 0.23637765645980835 0.01885164972134395 0.0379116005430182 0.01644210790655874 0.9789139330387115 0.9702211618423462
9        0.8530803918838501 0.8381293267011642 0.9527598023414612 0.9056777050588158 1.0             1.0             0.6649624109268188 0.9489455297589302 0.01640772539267251 0.01640772539267251 0.01640772539267251 0.974452555179596 0.974452555179596
10       0.8175059258937836 0.811106912791729 0.9144763499498367 0.9118006152542917 1.0             1.0             0.9339389279484749 0.9968630757648498 0.0025969804945654984 0.002596980494565499 0.002596980494565499 0.9469264149665833 0.9469264149665833
11       0.6931242346763611 0.6775795320669811 0.8350326716899872 0.9053927048349665 1.0             1.0             0.7023287713527679 0.997717377031222 0.0023905769260001947 0.0023905769260001947 0.0023905769260001947 0.9628283381462097 0.9628283381462097
12       0.850799024105072 0.8152511119842529 0.9539452642202377 0.9302109131539503 1.0             1.0             0.7974142134189606 0.9934453782625496 0.04866588145609426 0.04866588145609426 0.04866588145609426 0.9064437747001648 0.9064437747001648
13       0.8495067059993744 0.8222661465406418 0.936578243970871 0.9071046632312286 1.0             1.0             0.9413737058639526 0.9064430594444275 0.024145105696890927 0.024145105696890923 0.024145105696890923 0.7779665589332581 0.7779665589332581
14       0.876108318567276 0.8286230154335499 0.9505132585763931 0.9132966085490679 1.0             1.0             0.9562466964125633 0.9973505635280162 0.011356918496231532 0.011356918496231532 0.011356918496231532 0.6904309988021851 0.6904309988021851
15       0.8423031866550446 0.7381814584136009 0.8950177729129791 0.9218530304524627 1.0             1.0             0.36191076040267944 0.9917704807594419 0.009773050588883881 0.009773050588883883 0.009773050588883883 0.9813385009765625 0.9813385009765625
16       0.7823843955993652 0.7569813840091228 0.9096889197826385 0.8935370423084934 1.0             1.0             0.9903465202078223 0.8860072270035744 0.06679054933083872 0.06679054933083872 0.06679054933083872 0.9179971814155579 0.9179971814155579
17       0.7866261005401611 0.7494369857013226 0.8933989107608795 0.9325093029235454 1.0             1.0             0.8451888114213943 0.9824480284005404 0.04671261750386785 0.04671261750386785 0.04671261750386785 0.8193901181221008 0.8193901181221008
18       0.7320235967636108 0.7048106404642265 0.8481587171554565 0.9014619692517043 1.0             1.0             0.008405745029449463 0.9986699890578166 0.002036238629906885 0.002036238629906885 0.002036238629906885 0.857695996761322 0.857695996761322
19       0.8706925511360168 0.8351608574390411 0.9327482283115387 0.9047096906321436 1.0             1.0             0.9569246545433998 0.9529476091265678 0.010181086651281283 0.010181086651281285 0.010181086651281285 0.642933189868927 0.642933189868927
20       0.7040962725877762 0.6697229277342558 0.8798700273036957 0.9041691746430127 1.0             1.0             0.07254445552825928 0.9794281553477049 0.02892445256407868 0.02892445256407868 0.02892445256407868 0.9730163216590881 0.9730163216590881
